carat,cut,color,clarity,depth,table,price,x,y,z,date_sold
1.36,Premium,6,VS1,62,59,"$7,592",7.1,7.06,4.39,18/09/98
1.33,Ideal,5,SI2,62.7,57,"$6,480",7.05,6.98,4.4,04/04/15
0.4,Ideal,6,IF,62.4,54,$917,4.73,4.75,2.96,07/06/16
1.09,Ideal,5,SI1,62.1,55,"$5,376",6.6,6.64,4.11,22/04/04
1.21,Premium,5,VS2,60.8,62,"$5,461",6.82,6.78,4.13,22/05/08
0.41,Very Good,2,VS1,62.8,58,"$1,079",4.7,4.72,2.96,25/02/08
0.7,Very Good,1,SI2,63.7,58,"$2,104",5.56,5.62,3.56,19/11/04
1.51,Very Good,5,VS2,63.5,60,"$10,822",7.27,7.24,4.61,19/03/17
0.72,Ideal,2,VVS1,61.6,56,"$4,702",5.75,5.77,3.55,02/05/11
0.54,Ideal,2,VS2,61.9,55,"$1,847",5.24,5.2,3.23,13/03/10
0.53,Ideal,3,SI2,60.3,56,"$1,335",5.25,5.3,3.18,07/11/09
1.05,Premium,2,I1,61.4,58,"$2,964",6.53,6.46,3.99,18/04/08
0.54,Ideal,3,SI1,59.8,57,"$1,369",5.31,5.29,3.17,01/05/00
0.29,Ideal,4,VS1,61.9,55,$532,4.25,4.28,2.64,07/01/14
1,Premium,3,SI2,62.5,59,"$4,200",6.4,6.28,3.96,25/07/01
0.3,Ideal,3,IF,61.7,57,$886,4.28,4.31,2.65,30/10/07
0.3,Ideal,3,VS2,62.7,57,$776,4.31,4.27,2.69,24/06/14
1.25,Ideal,3,VS1,62,55,"$9,761",6.95,6.91,4.3,17/04/04
0.53,Very Good,6,VS2,60.3,60.1,"$1,190",5.22,5.25,3.16,27/02/00
0.33,Ideal,4,VS1,62.1,56,$666,4.4,4.42,2.74,14/03/11
0.5,Fair,3,SI1,66.5,59,$994,5.01,4.91,3.3,24/08/06
1.1,Ideal,4,VS1,61.3,54,"$6,535",6.69,6.65,4.09,12/09/02
0.7,Fair,3,SI1,65.9,59,"$2,167",5.53,5.49,3.63,26/12/99
1.04,Premium,4,SI2,60.6,59,"$3,896",6.6,6.56,3.99,19/01/15
1,Good,2,SI2,61.5,61,"$4,258",6.35,6.43,3.93,29/09/11
0.72,Very Good,2,SI1,62.9,54,"$2,567",5.72,5.76,3.61,25/01/01
1.08,Very Good,4,SI2,63.2,57,"$4,318",6.54,6.5,4.12,06/02/09
0.3,Ideal,3,IF,60.9,57,$873,4.35,4.38,2.66,08/06/19
0.84,Very Good,4,VVS2,60.4,55,"$4,259",6.07,6.12,3.68,30/08/04
0.73,Ideal,2,SI2,60.9,57,"$2,559",5.8,5.83,3.54,04/12/08
0.44,Premium,4,SI1,61.9,59,$772,4.82,4.87,3,01/11/14
0.5,Ideal,3,VVS2,61.6,56,"$2,052",5.08,5.11,3.14,24/06/03
0.38,Ideal,3,I1,62.5,57,$497,4.61,4.64,2.89,14/03/19
0.34,Ideal,2,VS1,62.2,55,$805,4.49,4.52,2.8,04/02/09
1,Premium,5,VS2,59.4,61,"$5,572",6.51,6.46,3.85,31/08/08
0.43,Good,4,SI1,63.1,58,$704,4.75,4.79,3.01,22/04/99
1.52,Ideal,4,VS2,61.4,56,"$14,692",7.39,7.47,4.56,18/08/10
0.51,Ideal,4,SI2,61.5,55,"$1,129",5.16,5.18,3.18,21/10/06
0.34,Ideal,2,SI1,62.9,55,$765,4.5,4.47,2.82,02/08/03
0.4,Premium,2,VVS1,61.4,59,"$1,333",4.68,4.74,2.89,26/05/08
2,Premium,1,SI2,61.9,59,"$13,098",8.02,8,4.98,17/03/09
0.5,Very Good,4,VVS2,62.9,55,"$1,904",5.05,5.09,3.19,31/12/10
1.26,Ideal,7,VS1,62.2,58,"$6,332",6.88,6.92,4.29,24/01/00
0.44,Ideal,2,VVS1,59.9,57,"$1,438",4.93,4.97,2.96,22/05/07
1.01,Premium,5,SI2,60.9,59,"$3,394",6.42,6.35,3.89,06/07/19
0.36,Ideal,4,VS2,60.6,56,$664,4.62,4.67,2.81,04/10/01
0.41,Premium,3,SI2,60.9,58,$784,4.82,4.8,2.93,28/03/08
0.72,Ideal,3,SI2,61.8,57,"$2,456",5.75,5.78,3.56,20/12/16
0.54,Ideal,2,VS2,61.6,56,"$1,774",5.24,5.28,3.24,03/07/02
1.02,Ideal,2,VS1,62.6,56,"$8,545",6.45,6.42,4.03,30/05/09
0.8,Ideal,2,VS2,60.9,57,"$3,930",6.01,6.05,3.67,17/04/03
0.9,Very Good,3,VS2,62.7,62,"$4,124",6.11,6.17,3.85,13/11/18
0.5,Ideal,1,SI1,60.9,57,"$1,654",5.18,5.14,3.14,07/04/09
1.13,Ideal,6,SI2,61.4,56,"$4,481",6.69,6.71,4.12,03/11/18
0.3,Premium,1,SI1,62.6,56,$709,4.29,4.24,2.67,18/09/06
0.7,Premium,1,SI1,61.2,58,"$2,512",5.74,5.7,3.5,19/07/03
0.7,Premium,2,SI2,61.8,58,"$2,037",5.73,5.7,3.53,15/02/06
1.21,Very Good,6,SI1,61.2,62,"$5,190",6.81,6.84,4.18,08/10/04
0.33,Ideal,2,SI1,61.5,55,$532,4.46,4.49,2.75,21/10/03
0.28,Very Good,2,VS1,59.5,59,$487,4.29,4.35,2.57,02/03/13
0.77,Very Good,6,VS2,63.2,58,"$2,513",5.79,5.85,3.68,10/08/04
0.73,Premium,3,SI1,61.9,60,"$2,504",5.78,5.81,3.59,05/09/10
0.39,Good,4,VS2,63.7,53,$942,4.67,4.62,2.96,02/06/03
1.06,Good,3,SI2,62.2,61,"$4,357",6.47,6.53,4.04,06/09/98
0.51,Very Good,2,VS2,63.5,56,"$1,662",5.08,5.06,3.22,15/09/15
0.3,Ideal,4,VS2,61,57,$484,4.33,4.36,2.65,23/03/02
0.38,Very Good,2,VS1,61.5,58,"$1,000",4.64,4.69,2.87,29/08/18
0.9,Very Good,3,VS2,61.6,63,"$4,617",6.13,6.17,3.79,21/04/10
0.31,Ideal,3,SI1,62.3,56,$707,4.38,4.35,2.72,08/02/01
1,Premium,5,SI1,59,60,"$4,389",6.52,6.56,3.86,11/05/12
0.32,Ideal,7,VS2,62.1,54,$393,4.38,4.44,2.74,06/09/08
0.53,Ideal,5,VS2,62.5,54,"$1,353",5.17,5.2,3.24,21/12/10
0.34,Ideal,2,VS2,61.8,54,$760,4.49,4.5,2.78,07/07/03
0.57,Very Good,4,SI1,61.1,57,"$1,433",5.32,5.35,3.26,04/04/19
0.3,Ideal,4,VS2,62.6,58,$545,4.25,4.28,2.67,17/12/17
0.31,Ideal,2,VVS1,60.2,61,$865,4.4,4.43,2.66,27/11/02
2.02,Very Good,7,SI1,59.8,59.9,"$12,598",8.16,8.21,4.9,01/10/98
0.7,Very Good,2,SI1,63.1,58,"$2,643",5.61,5.64,3.55,13/01/00
0.9,Good,2,SI2,63.4,60,"$3,401",6.02,6.07,3.83,20/05/16
0.54,Ideal,6,SI2,60.9,57,$935,5.26,5.31,3.22,12/03/00
0.29,Ideal,3,VS2,61.6,56,$504,4.28,4.32,2.65,08/05/06
0.39,Ideal,6,VVS2,62.3,54,$787,4.66,4.69,2.91,16/06/02
0.4,Good,5,SI1,62,61,$667,4.69,4.73,2.92,18/01/07
0.72,Premium,2,VS2,62.4,59,"$2,822",5.77,5.7,3.58,08/06/16
1,Premium,1,SI2,61.6,60,"$4,758",6.37,6.33,3.91,09/01/00
1.26,Ideal,4,VS1,61.9,55,"$9,907",6.96,6.91,4.29,26/10/07
1.51,Good,2,SI1,63.5,57,"$10,696",7.23,7.28,4.61,25/04/05
0.51,Ideal,2,VS2,61.5,57,"$1,656",5.09,5.12,3.14,15/08/05
0.74,Ideal,2,VS1,62.2,55,"$3,888",5.79,5.82,3.61,15/04/98
1,Premium,3,VVS1,61,60,"$9,724",6.39,6.43,3.91,02/06/09
0.9,Very Good,7,VS2,63.1,59,"$3,024",6.09,6.05,3.83,21/03/01
0.31,Premium,2,VVS2,60.5,57,$837,4.41,4.39,2.66,25/09/12
0.31,Good,5,VVS1,63.7,56,$612,4.3,4.33,2.75,01/01/19
0.33,Ideal,5,VVS1,61.7,55,$730,4.48,4.5,2.77,03/05/02
2.08,Ideal,5,SI2,61.5,57,"$15,065",8.26,8.2,5.06,27/03/16
1.04,Premium,5,SI2,62.4,58,"$3,611",6.49,6.4,4.02,16/03/05
0.44,Very Good,3,SI1,62.8,59,$829,4.88,4.91,3.07,29/08/08
0.32,Ideal,1,SI1,61.4,57,$756,4.42,4.41,2.71,04/03/98
0.4,Ideal,2,VS1,60.1,57,$931,4.77,4.82,2.88,22/09/02
0.42,Premium,2,SI1,61.6,59,$773,4.83,4.85,2.98,14/01/17
0.56,Ideal,3,VVS2,61,56,"$2,119",5.33,5.35,3.26,03/03/98
0.5,Ideal,4,SI2,61.2,56,"$1,011",5.13,5.17,3.15,25/01/17
0.31,Ideal,4,SI2,60.5,57,$408,4.36,4.4,2.65,11/03/19
0.52,Ideal,4,VVS1,61.6,56,"$1,881",5.16,5.2,3.19,26/06/07
0.3,Good,4,VVS2,63.3,57,$684,4.23,4.27,2.69,26/11/09
0.44,Premium,3,VS1,61.9,59,"$1,081",4.84,4.88,3.01,12/02/09
0.51,Ideal,4,VS1,61.8,57,"$1,662",5.14,5.12,3.17,26/07/04
1.21,Ideal,3,VVS1,62,58,"$12,613",6.82,6.86,4.24,16/10/09
0.59,Ideal,4,SI1,63.4,56,"$1,376",5.36,5.29,3.38,15/03/05
1.01,Premium,2,SI2,61,56,"$4,371",6.42,6.36,3.9,06/08/98
0.28,Ideal,3,VVS2,61.5,57,$787,4.19,4.24,2.59,30/01/16
1.01,Premium,1,SI1,62,60,"$6,066",6.37,6.4,3.96,11/04/03
1.21,Very Good,4,VVS2,62.9,59,"$9,358",6.68,6.74,4.22,18/08/07
0.58,Very Good,2,SI2,63.5,60,"$1,265",5.24,5.28,3.34,17/01/00
1.63,Ideal,3,VS1,61.6,57,"$18,179",7.53,7.61,4.66,24/04/18
0.29,Ideal,3,SI2,60.6,59,$496,4.31,4.37,2.63,21/04/07
1.15,Ideal,2,SI1,60.2,57,"$6,517",6.8,6.77,4.09,28/05/07
1.01,Premium,5,SI2,61.6,59,"$4,242",6.44,6.39,3.95,05/09/03
1.02,Premium,3,VS1,60.5,56,"$7,197",6.61,6.52,3.97,20/08/98
0.41,Ideal,2,VS2,62.3,56,$999,4.77,4.74,2.96,18/08/00
0.3,Very Good,1,VVS2,60.6,58,"$2,366",4.33,4.35,2.63,05/02/09
0.82,Very Good,3,SI1,63.9,56.9,"$3,048",5.85,5.92,3.76,24/01/09
1.24,Premium,2,SI1,58.5,60,"$5,775",7.08,7.01,4.11,12/01/13
1.01,Premium,3,SI1,62.8,59,"$3,920",6.4,6.36,4.01,02/03/14
0.26,Very Good,2,VS2,62.8,58,$601,4,4.06,2.53,02/10/05
0.4,Good,7,VS1,63.2,57,$631,4.7,4.73,2.98,06/03/17
2.01,Good,6,SI1,58.8,60,"$16,731",8.27,8.19,4.84,31/03/10
1.45,Premium,5,VS2,58.4,59,"$9,216",7.44,7.42,4.34,26/04/01
0.55,Premium,2,SI2,61.9,58,"$1,185",5.2,5.24,3.23,03/05/06
0.32,Premium,5,VS1,61.6,59,$672,4.39,4.37,2.7,04/08/04
1.23,Ideal,5,VVS2,62,55,"$8,079",6.85,6.9,4.26,23/11/12
1.09,Very Good,4,VVS2,59.8,61,"$7,583",6.64,6.7,3.99,05/10/06
0.5,Ideal,2,VS1,62.2,57,"$1,603",5.1,5.13,3.18,19/05/12
0.71,Ideal,1,VS2,60.4,53,"$3,020",5.81,5.85,3.52,22/06/08
0.7,Ideal,4,VS1,61.4,59,"$2,780",5.64,5.73,3.49,15/05/16
1.03,Good,6,I1,57.9,59,"$2,540",6.67,6.62,3.85,23/10/04
0.35,Ideal,4,IF,61.9,54,"$1,001",4.56,4.58,2.83,28/04/99
1.5,Good,4,SI1,64.2,58,"$10,618",7.2,7.14,4.6,16/02/07
0.4,Premium,3,SI2,59.6,58,$864,4.85,4.81,2.88,19/10/04
0.98,Ideal,3,SI1,62.7,55,"$4,950",6.37,6.27,3.96,15/11/07
0.56,Ideal,4,VS2,60.9,56,"$1,662",5.34,5.36,3.26,11/09/98
0.41,Good,1,SI1,63.1,57,$717,4.68,4.73,2.97,22/07/15
0.24,Ideal,3,VVS2,61.5,56,$540,3.99,4.01,2.46,17/05/99
1.03,Premium,3,VS2,62.4,58,"$6,307",6.47,6.42,4.02,10/12/08
1,Good,4,SI2,61.7,63,"$4,493",6.36,6.37,3.93,10/11/08
0.9,Ideal,6,VS1,62.4,56,"$3,867",6.14,6.19,3.85,13/02/13
0.31,Ideal,5,VVS2,62.4,56,$802,4.38,4.34,2.72,23/11/08
1.32,Very Good,5,SI1,62.8,56,"$7,283",6.94,7,4.38,11/08/11
0.97,Ideal,2,SI2,62.3,56,"$4,078",6.28,6.33,3.93,23/08/04
0.35,Ideal,4,VS1,61.9,55,$906,4.53,4.51,2.8,10/10/06
0.7,Premium,2,VVS2,60.6,60,"$3,377",5.74,5.72,3.47,16/05/04
0.33,Very Good,4,VVS1,62.8,59,$868,4.38,4.44,2.77,01/09/06
1.02,Premium,4,SI1,62.2,58,"$4,435",6.44,6.48,4.02,26/07/17
1.01,Very Good,4,VS2,59.9,60,"$5,759",6.46,6.52,3.89,16/07/05
0.37,Premium,4,VS1,58.4,59,$817,4.76,4.69,2.76,19/01/16
1.37,Ideal,4,VVS1,62.6,55,"$12,455",7.12,7.07,4.44,02/10/13
0.71,Very Good,4,SI1,62.4,57,"$2,206",5.66,5.69,3.54,15/05/16
0.33,Ideal,4,IF,61.8,55,"$1,052",4.48,4.45,2.76,08/08/14
0.71,Ideal,1,SI2,62.5,57,"$2,088",5.7,5.73,3.57,08/04/01
0.72,Ideal,1,VS1,60.9,56,"$3,896",5.79,5.86,3.55,08/03/18
0.53,Very Good,3,SI1,59.2,59,"$1,284",5.31,5.34,3.15,05/08/08
0.7,Ideal,3,SI1,60.7,57,"$2,833",5.73,5.75,3.49,05/04/02
0.29,Ideal,5,VVS2,61.7,56,$511,4.29,4.33,2.66,24/06/08
0.41,Good,6,VS1,63.7,57,$755,4.67,4.72,2.99,12/03/03
1.39,Ideal,3,SI2,62.2,56,"$5,021",7.2,7.15,4.46,07/01/14
0.37,Ideal,3,SI1,62.4,54,$791,4.63,4.6,2.88,11/05/15
0.32,Ideal,3,VVS1,61.1,56,"$1,061",4.45,4.42,2.71,22/03/13
0.76,Premium,6,VVS1,58.8,59,"$2,790",6,5.94,3.51,27/06/08
1.62,Premium,2,SI2,61.8,59,"$9,526",7.55,7.52,4.66,15/07/00
2.31,Very Good,7,SI2,60.7,63,"$12,369",8.52,8.48,5.16,12/03/01
0.31,Ideal,1,SI1,62.7,56,$732,4.36,4.32,2.72,10/09/10
1.03,Ideal,4,SI2,62.3,59,"$4,928",6.44,6.46,4.02,26/03/03
0.4,Ideal,6,VVS1,61,56,$849,4.79,4.81,2.93,27/05/16
0.71,Ideal,3,VS1,61.5,56,"$3,710",5.72,5.76,3.53,04/04/11
0.75,Very Good,3,SI2,60.5,57,"$2,274",5.88,5.95,3.58,07/11/10
0.7,Ideal,2,SI2,62.1,56,"$2,475",5.68,5.65,3.52,28/11/17
1.15,Very Good,4,VVS2,58.4,59,"$8,349",6.84,6.92,4.02,11/07/10
0.31,Ideal,4,IF,61,56,$891,4.38,4.41,2.68,21/08/08
0.52,Ideal,1,VS2,62.3,56,"$1,822",5.11,5.16,3.2,14/04/98
0.38,Very Good,4,VS1,63.5,59,$840,4.58,4.61,2.92,02/08/08
0.36,Premium,4,VS1,62.2,59,$932,4.57,4.53,2.83,24/09/07
1.23,Premium,5,VS2,59.5,59,"$7,431",7.08,7.01,4.19,04/12/10
0.41,Ideal,4,VVS1,62.4,53,"$1,068",4.79,4.8,2.99,24/09/14
1.14,Ideal,3,VVS1,61.6,57,"$9,259",6.71,6.76,4.15,20/10/15
0.52,Ideal,5,VS1,61.1,57,"$1,648",5.17,5.22,3.17,17/01/04
1.58,Ideal,3,SI1,60.3,56,"$12,621",7.56,7.62,4.58,30/10/00
1.03,Premium,3,I1,62.3,59,"$3,444",6.42,6.46,4.01,24/06/98
1.27,Premium,7,VS2,62.8,58,"$4,011",6.96,6.92,4.36,07/11/07
0.63,Premium,2,VVS1,60.9,60,"$2,789",5.55,5.52,3.37,10/05/16
0.4,Ideal,7,VVS1,61.9,56,"$1,136",4.74,4.79,2.95,25/03/06
1.51,Ideal,5,SI1,61.3,57,"$7,695",7.41,7.34,4.52,08/09/05
1.22,Ideal,6,VS1,62.6,57,"$6,887",6.8,6.76,4.24,24/12/05
0.7,Very Good,5,SI2,62,59,"$2,135",5.68,5.7,3.53,09/05/00
1.15,Premium,4,VS1,61.7,58,"$7,535",6.73,6.7,4.14,25/05/19
1.01,Good,4,SI1,63.7,60,"$5,021",6.28,6.32,4.01,17/12/02
0.4,Ideal,5,VS2,60.9,56,$919,4.79,4.83,2.93,06/01/19
1.02,Ideal,4,VS1,62.2,57,"$6,563",6.43,6.47,4.01,05/07/12
0.32,Ideal,4,VVS1,60.8,56,"$1,080",4.44,4.37,2.68,05/05/14
0.73,Ideal,3,VVS2,61.7,54,"$3,463",5.82,5.76,3.57,29/06/15
2.25,Premium,5,SI1,61.5,61,"$17,233",8.47,8.41,5.19,02/07/07
0.9,Ideal,7,VS1,62.4,56,"$3,498",6.15,6.18,3.85,11/09/13
1.56,Ideal,5,SI1,62.4,54,"$10,728",7.48,7.43,4.65,24/07/06
0.88,Good,6,SI1,60.2,64,"$2,581",6.22,6.18,3.73,17/06/19
1.03,Very Good,4,SI2,62.2,56,"$4,374",6.46,6.49,4.03,27/12/06
0.61,Good,1,SI1,59,57,"$1,759",5.54,5.57,3.28,20/04/00
0.54,Premium,3,SI1,61.8,60,"$1,237",5.2,5.22,3.22,04/01/06
0.35,Premium,5,SI1,62.4,58,$647,4.54,4.47,2.81,18/05/05
0.41,Very Good,7,VS1,62,55,$647,4.74,4.77,2.95,22/02/00
0.49,Premium,5,VS2,59.5,62,"$1,103",5.14,5.12,3.05,28/04/04
0.51,Ideal,5,VVS1,61.4,55,"$1,776",5.13,5.16,3.16,31/10/15
0.3,Very Good,3,VS2,62.8,56,$605,4.29,4.31,2.7,17/11/99
0.51,Ideal,2,VS1,62.7,56,"$1,636",5.1,5.14,3.21,10/03/99
0.54,Very Good,1,SI1,62.1,56,"$1,662",5.22,5.25,3.25,19/11/06
2.23,Premium,7,VS1,61.7,58,"$16,025",8.41,8.34,5.17,14/07/09
0.74,Ideal,2,VS2,61.7,56,"$3,315",5.86,5.81,3.6,04/11/15
1.28,Ideal,4,SI1,62.4,58,"$7,415",6.89,6.95,4.32,25/04/12
0.33,Ideal,5,VS1,61.6,55,$610,4.46,4.48,2.75,08/11/12
0.56,Ideal,5,VVS1,62.1,54,"$1,819",5.28,5.31,3.29,07/08/12
0.57,Ideal,4,SI1,62.1,55,"$1,441",5.32,5.34,3.31,05/10/06
1.04,Premium,6,SI2,62,57,"$3,774",6.53,6.47,4.03,25/12/07
1.2,Ideal,6,SI1,62.5,57,"$5,107",6.77,6.71,4.21,30/12/03
1.48,Ideal,2,SI2,62.1,57,"$8,818",7.35,7.28,4.54,01/01/09
0.31,Premium,4,VVS1,61.4,58,$816,4.32,4.35,2.66,24/11/12
2.02,Premium,6,SI2,58,58,"$13,117",8.34,8.25,4.81,15/09/05
0.43,Very Good,4,SI1,62.3,59,$754,4.79,4.81,2.99,04/07/08
1.55,Premium,6,SI2,58.2,59,"$8,069",7.73,7.63,4.47,22/08/07
0.3,Ideal,3,VS2,63,55,$673,4.29,4.28,2.7,05/04/16
0.38,Very Good,3,VS1,60.2,58,$871,4.71,4.73,2.84,13/04/00
0.7,Very Good,5,SI1,62,60,"$2,048",5.65,5.7,3.52,27/06/02
0.77,Premium,5,SI1,60.9,60,"$2,457",5.89,5.87,3.58,11/12/07
0.5,Good,2,SI1,63.7,59,"$1,155",5.07,5.01,3.21,21/02/07
0.4,Premium,2,VVS2,60.8,59,"$1,056",4.77,4.73,2.89,05/07/01
0.58,Very Good,4,SI2,63.3,58,"$1,117",5.26,5.29,3.34,21/12/07
1.99,Good,7,VS2,62.9,61,"$13,338",7.91,8.06,4.99,07/03/04
0.9,Premium,3,SI2,60.6,59,"$3,951",6.27,6.21,3.78,25/11/03
0.35,Premium,2,VS1,62.2,58,$718,4.47,4.5,2.79,13/04/08
0.9,Very Good,3,VS2,59.6,59,"$4,397",6.27,6.31,3.75,14/03/99
0.25,Very Good,3,VVS2,62,59,$576,3.99,4.04,2.49,02/12/10
1.5,Good,3,SI2,62.4,55,"$7,738",7.27,7.34,4.56,14/09/04
0.7,Ideal,3,VS1,62,55,"$2,726",5.71,5.74,3.55,03/01/15
0.71,Premium,3,VS1,59.2,58,"$2,839",5.87,5.82,3.46,04/03/13
0.39,Premium,5,VVS1,61.5,56,$990,4.73,4.7,2.9,12/10/13
0.54,Good,1,SI1,64.1,55,"$1,619",5.15,5.11,3.29,06/08/98
0.52,Premium,3,VS2,62.1,59,"$1,600",5.12,5.15,3.19,08/12/03
1.04,Ideal,4,VS2,62.6,55,"$6,177",6.45,6.49,4.05,02/02/00
0.47,Very Good,4,VS1,60.5,59.4,"$1,203",5.03,5.08,3.06,16/10/01
1.01,Very Good,3,VS2,63.3,57,"$6,533",6.41,6.33,4.03,04/11/11
0.35,Ideal,3,VVS1,61.5,55,$945,4.51,4.56,2.79,07/10/05
1.02,Ideal,4,SI1,60.6,57,"$5,367",6.49,6.52,3.94,30/06/00
0.4,Ideal,3,VVS2,61.5,59,"$1,015",4.75,4.81,2.94,14/06/19
0.3,Premium,4,VVS2,62.6,58,$878,4.29,4.27,2.68,13/08/15
0.84,Ideal,7,VS2,60.7,56,"$2,376",6.17,6.12,3.73,09/06/06
0.3,Ideal,1,VS2,60.9,57,$911,4.35,4.32,2.64,06/01/04
1.01,Very Good,5,SI1,63.3,58,"$4,642",6.4,6.37,4.04,04/05/00
2.16,Very Good,3,SI2,62.4,59,"$18,678",8.28,8.33,5.18,25/07/17
1.22,Ideal,4,VS2,61.4,56,"$8,362",6.9,6.88,4.23,04/01/15
0.53,Ideal,3,SI1,61.6,54,"$1,284",5.23,5.25,3.23,02/06/10
1.15,Very Good,5,VS2,63.1,56,"$5,750",6.7,6.62,4.2,18/04/00
1.07,Premium,3,SI2,62.4,57,"$4,573",6.58,6.53,4.09,16/08/16
0.3,Very Good,4,VVS1,63.2,58,"$1,013",4.25,4.23,2.68,16/02/08
0.73,Premium,1,VS1,60,58,"$3,557",5.9,5.86,3.53,27/04/00
1.59,Premium,5,SI1,61,58,"$8,829",7.58,7.51,4.6,29/10/01
0.41,Ideal,4,SI1,61.6,57,"$1,110",4.77,4.81,2.95,14/03/04
0.56,Premium,3,VS1,58.2,60,"$2,016",5.41,5.38,3.14,05/02/14
1.28,Ideal,5,SI1,62.4,56,"$6,701",6.93,6.91,4.32,18/09/10
0.26,Very Good,2,VS2,59.2,58,$453,4.18,4.2,2.48,05/05/02
0.72,Premium,3,VS1,62.4,58,"$2,802",5.83,5.7,3.6,21/04/00
0.77,Good,3,VS2,60.3,61,"$2,911",5.89,5.96,3.57,31/03/10
0.76,Premium,2,VS2,61.7,62,"$3,064",5.85,5.82,3.6,05/05/04
1.22,Ideal,5,SI2,61.7,56,"$5,502",6.87,6.93,4.26,05/07/04
0.3,Premium,4,VVS2,62,60,$878,4.33,4.25,2.66,18/02/02
0.92,Ideal,4,SI2,61.9,57,"$4,406",6.23,6.25,3.86,11/10/12
0.81,Premium,3,SI1,61,59,"$3,230",6.01,5.99,3.66,01/12/00
0.27,Ideal,5,VS2,60.5,57,$397,4.17,4.19,2.53,24/09/12
0.3,Premium,2,SI2,61.7,61,$540,4.33,4.29,2.66,09/09/17
1.02,Very Good,5,SI1,63,58,"$4,617",6.34,6.4,4.01,17/12/10
1.03,Premium,3,VS2,62,58,"$6,484",6.5,6.46,4.02,12/02/01
1,Very Good,3,SI1,63.1,56,"$4,474",6.36,6.34,4.01,05/09/18
0.53,Ideal,2,VS1,60.9,57,"$1,700",5.19,5.25,3.18,14/07/06
0.82,Ideal,6,VS1,61.6,56,"$3,071",6.05,6.01,3.72,28/04/05
0.73,Very Good,6,SI2,63,58,"$2,093",5.71,5.75,3.61,29/12/15
1.02,Premium,5,SI1,62.2,52,"$3,581",6.47,6.43,4.01,10/07/01
0.41,Ideal,6,VS1,60.9,53,$969,4.85,4.8,2.94,22/08/13
1.22,Very Good,6,VS1,62.9,53.8,"$6,763",6.79,6.83,4.29,22/01/12
1.01,Good,6,SI1,58.4,64,"$3,394",6.51,6.48,3.79,26/01/15
1.9,Premium,4,SI2,63,58,"$13,919",7.93,7.86,4.97,25/07/00
0.9,Good,6,SI1,63.8,57,"$2,823",6.06,6.13,3.89,28/02/02
1.28,Premium,5,SI2,62,57,"$6,164",7,6.94,4.32,29/03/12
0.32,Premium,5,SI1,62,58,$591,4.39,4.38,2.72,13/12/10
0.6,Ideal,1,SI1,61.1,57,"$1,774",5.39,5.51,3.33,18/01/18
1.57,Ideal,5,SI1,62.4,56,"$11,068",7.42,7.45,4.64,19/08/11
0.3,Ideal,3,SI1,62.3,55,$475,4.29,4.31,2.68,15/11/01
0.7,Very Good,6,SI1,63.8,59,"$1,890",5.56,5.6,3.56,17/03/11
0.9,Very Good,6,VS2,61.4,58,"$4,089",6.22,6.25,3.83,10/09/06
1.23,Very Good,7,VS2,62.8,59,"$4,960",6.75,6.82,4.26,31/03/03
1.24,Ideal,5,VVS2,62,56,"$8,069",6.92,6.86,4.27,20/02/15
0.97,Premium,4,SI1,62.6,58,"$4,400",6.24,6.18,3.89,26/01/08
1.09,Ideal,3,VVS2,62.1,56,"$10,246",6.55,6.59,4.08,03/06/17
0.5,Very Good,3,SI1,63.1,61,"$1,106",5.06,4.98,3.17,23/04/07
0.31,Ideal,5,VS1,61.7,57,$544,4.32,4.34,2.67,30/07/16
1.01,Fair,3,SI1,65,61,"$5,131",6.29,6.23,4.07,17/09/02
1.62,Premium,4,VS1,59.4,58,"$15,188",7.74,7.68,4.58,23/01/02
0.53,Ideal,1,VS2,60.9,57,"$1,877",5.24,5.17,3.17,01/08/99
0.32,Ideal,4,VVS2,62.1,55,$730,4.35,4.38,2.71,03/03/02
0.41,Ideal,3,VS2,62.7,57,"$1,107",4.78,4.73,2.98,08/03/98
1.25,Premium,2,VS1,61.5,59,"$11,088",6.95,6.91,4.26,22/09/04
1.08,Ideal,5,SI2,61.4,57,"$5,141",6.66,6.6,4.07,22/02/16
1.54,Very Good,6,SI2,59.4,61,"$7,589",7.49,7.56,4.47,24/08/08
1.01,Premium,4,VS1,62.8,59,"$6,618",6.37,6.34,3.99,29/01/10
0.38,Premium,3,SI1,62.7,58,$700,4.6,4.62,2.89,28/12/98
0.32,Ideal,3,IF,61.9,55,$915,4.38,4.44,2.73,24/07/18
1.32,Fair,6,SI1,64.8,58,"$6,061",6.9,6.83,4.45,16/10/05
0.5,Ideal,2,SI2,63,57,"$1,181",5.09,5.04,3.19,10/08/07
0.41,Ideal,2,SI1,62.8,57,$904,4.75,4.71,2.97,09/04/12
1.02,Good,2,SI2,63.3,59,"$4,398",6.32,6.42,4.03,17/09/10
0.6,Very Good,1,VVS2,60.6,57,"$2,897",5.48,5.51,3.33,23/04/12
1.02,Ideal,5,SI2,61.9,56,"$4,353",6.47,6.51,4.02,06/10/09
0.31,Ideal,5,VS2,61.5,55.2,$513,4.36,4.39,2.7,15/11/12
0.71,Ideal,6,VS1,61.6,56,"$2,965",5.71,5.75,3.53,29/05/04
0.34,Ideal,4,IF,61.7,55,"$1,084",4.5,4.48,2.77,26/12/06
